exam_category,exam_type,quiz_id,quiz_title,most_vote,correct,A,B,C,D,E,F,G,H,I
examtopics,CLF-01,881,Amazon EC2 온 주문형 인스턴스의 권장 사용 사례는 무엇입니까?,C,C,오랜 시간 동안 특정 EC2 인스턴스 구성이 필요한 정상 상태 워크로드,가능한 최저 비용이 필요한 프로젝트에 대해 중단 될 수있는 워크로드,장기적인 약속이 필요없는 예측할 수없는 작업량,1 년 이상 실행될 것으로 예상되는 작업량,난,난,난,난,난
examtopics,CLF-01,882,회사는 구성 변경을 기록하고 평가하고 AWS 리소스에 대한 개선 조치를 수행하기위한 규정 준수 요구 사항이 있습니다. 회사는 어떤 서비스를 사용해야합니까?,A,A,AWS 구성,AWS 비밀 관리자,AWS CloudTrail,AWS 신뢰할 수있는 고문,난,난,난,난,난
examtopics,CLF-01,883,회사는 필요에 따라 자원을 자동으로 획득하고 더 이상 필요하지 않을 때 리소스를 해제 할 수있는 능력을 원합니다. 어떤 클라우드 개념 이이 기능을 설명합니까?,B,B,유효성,탄력,내구성,신뢰할 수 있음,난,난,난,난,난
examtopics,CLF-01,884,저렴한 장기 데이터 스토리지를 제공하는 AWS 서비스 또는 스토리지 클래스는 무엇입니까?,A,D,Amazon S3 Glacier Deep Archive,AWS 눈덩이,아마존 MQ,AWS 스토리지 게이트웨이,난,난,난,난,난
examtopics,CLF-01,885,감사인은 연례 보안 감사를 준비하고 있습니다.감사인은 US-East-1 지역의 여러 가용성 영역에서 회사의 AWS 호스팅 리소스에 대한 인증 세부 정보를 요청합니다. 회사는 감사인의 요청에 어떻게 응답해야합니까?,D,D,AWS 지원 티켓을 열어 AWS 기술 계정 관리자 (TAM)가 응답하고 감사인에게 도움을 요청하십시오.,AWS 지원 티켓을 열어 감사관이 회사가 운영하는 AWS 데이터 센터의 현장 평가를 수행 할 승인을 받도록 요청하십시오.,회사의 응용 프로그램이 여러 가용성 영역에서 호스팅되므로 AWS를 감사 할 필요가 없다고 감사관에게 설명하십시오.,AWS Artifact를 사용하여 AWS 보안 제어에 해당 보고서를 다운로드하십시오.감사인에게 보고서를 제공하십시오.,난,난,난,난,난
examtopics,CLF-01,886,AWS 공유 책임 모델에 따르면 AWS와 AWS 고객의 책임은 무엇입니까?(2 개 선택.),BC,BC,"물리적, 환경 적 통제",패치 관리,구성 관리,계정 구조,데이터가 저장되는 AWS 영역의 선택,난,난,난,난
examtopics,CLF-01,887,AWS Cloud 채택 프레임 워크 (AWS CAF)의 어떤 관점이 잘 구축 된 클라우드 중심 애플리케이션의 개발을 장려합니까?,A,A,플랫폼,운영,통치,보안,난,난,난,난,난
examtopics,CLF-01,888,AWS 클라우드의 비용에 어떤 요인이 영향을 미칩니 까?(2 개 선택.),BEDE,CD,사용하지 않는 AWS Lambda 기능의 수,구성된 Amazon S3 버킷의 수,인바운드 데이터는 가속없이 전송합니다,아웃 바운드 데이터는 가속없이 전송합니다,현재 사용중인 리소스를 계산합니다,난,난,난,난
examtopics,CLF-01,889,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,890,AWS 공유 책임 모델에 따르면 고객의 책임은 무엇입니까?(2 개 선택.),CE,BD,Amazon RDS 운영 체제를 패치하십시오.,네트워크 인프라의 펌웨어를 업그레이드하십시오.,데이터 암호화를 관리합니다.,AWS 지역에서 물리적 액세스 제어를 유지하십시오.,IAM 사용자에게 최소한의 특권 액세스 권한을 부여하십시오.,난,난,난,난
examtopics,CLF-01,891,NOSQL 데이터베이스의 예는 무엇입니까?(2 개 선택.),AB,EA,아마존 다이나 모드,아마존 elasticache,아마존 레드 시프트,아마존 오로라,MySQL 용 Amazon Rds,난,난,난,난
examtopics,CLF-01,892,"AWS가 잘 구축 된 프레임 워크의 어떤 기둥은 작업량을 효과적으로 실행하고, 운영에 대한 통찰력을 얻고, 지원 프로세스 및 절차를 지속적으로 개선하는 능력에 중점을두고 있습니까?",CD,C,비용 최적화,신뢰할 수 있음,운영 효율성,성능 효율성,난,난,난,난,난
examtopics,CLF-01,893,AWS Cloud Experience가없는 개발자는 AWS 기술을 사용하여 웹 애플리케이션을 구축하려고합니다. 개발자는 응용 프로그램 구축을 시작하는 데 사용해야합니까?,C,D,아마존 Sagemaker,AWS Lambda,Amazon Lightsail,Amazon Elastic Container Service (Amazon ECS),난,난,난,난,난
examtopics,CLF-01,894,AWS Cloud Experience가없는 개발자는 AWS 기술을 사용하여 웹 애플리케이션을 구축하려고합니다. 개발자는 응용 프로그램 구축을 시작하는 데 사용해야합니까?,D,A,AWS 조직,AWS Identity and Access Management (IAM),AWS 청구 및 비용 관리,아마존 코냑,난,난,난,난,난
examtopics,CLF-01,895,회사는 스토리지 요구를 충족시키기 위해 AWS 클라우드로 마이그레이션하고 있습니다.회사는 회사가 사용하는 스토리지의 양에 따라 비용을 최적화하려고합니다. 어떤 AWS 제공 또는 혜택이 이러한 요구 사항을 가장 비용 효율적으로 충족시킬 것인가?,AD,C,유료 요금,저축 계획,AWS 무료 계층,볼륨 기반 할인,난,난,난,난,난
examtopics,CLF-01,896,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,897,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,898,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,899,회사는 여러 배치 이미지 렌더링 애플리케이션에 대한 워크로드를 실행해야합니다.워크로드가 다운 타임을 경험하는 것이 허용됩니다. Amazon EC2 가격 모델은이 상황에서 가장 비용 효율적입니까?,D,D,주문형 인스턴스,예약 된 인스턴스,전용 인스턴스,스팟 인스턴스,난,난,난,난,난
examtopics,CLF-01,900,AWS 클라우드의 이점은 무엇입니까?(2 개 선택.),BD,BE,자본 비용에 대한 변동 비용 거래.,몇 분 안에 전 세계적으로 배포됩니다.,배포 전에 용량을 계획하십시오.,규모의 경제를 활용하십시오.,네트워크 연결에 대한 종속성을 줄입니다.,난,난,난,난
examtopics,CLF-01,901,회사는 회사 전체에 대해 하나의 AWS 계정과 각 부서의 개인 계정을 갖기를 원합니다. 회사는 모든 계정을 집계하고 관리하는 데 사용해야합니까?,B,B,AWS 청구 및 비용 관리,AWS 조직,AWS Identity and Access Management (IAM),AWS 리소스 액세스 관리자,난,난,난,난,난
examtopics,CLF-01,902,회사가 모바일 앱을 출시하고 있습니다.회사는 고객이 모바일 장치를 업그레이드하지 않고 앱을 사용할 수 있기를 원합니다. AWS가 잘 아키신 프레임 워크의 기둥은이 목표를 나타내는가?,BD,A,보안,신뢰할 수 있음,비용 최적화,지속 가능성,난,난,난,난,난
examtopics,CLF-01,903,회사는 자원이 필요할 때 자원을 얻는 능력이 필요합니다.회사는 또한 자원이 더 이상 필요하지 않을 때 리소스를 공개 할 수있는 능력이 필요합니다. 어떤 AWS 개념이 회사의 목표를 나타내는가?,C,A,확장 성,지속 가능성,탄력,운영 효율성,난,난,난,난,난
examtopics,CLF-01,904,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,905,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,906,회사는 Amazon EC2 인스턴스에서 웹 응용 프로그램을 호스팅하고 있습니다.회사는 인바운드 웹 트래픽을 필터링하고 제어하기 위해 맞춤 조건을 구현하려고합니다. 어떤 AWS 서비스가 이러한 요구 사항을 충족합니까?,B二,A,Amazon Guardduty,aws waf,아마존 마키,AWS 방패,난,난,난,난,난
examtopics,CLF-01,907,회사는 특정 포트에 대한 무제한 액세스를 허용하는 오해 된 보안 그룹을 모니터링하려고합니다. AWS 서비스는이 요구 사항을 충족 할 것입니까?,CA,A,AWS 신뢰할 수있는 고문,아마존 클라우드 워치,Amazon Guardduty,AWS Health Dashboard,난,난,난,난,난
examtopics,CLF-01,908,"회사는 중앙 데이터 플랫폼을 사용하여 고객의 여러 유형의 데이터를 관리하고 있습니다.회사는 AWS 서비스를 사용하여 데이터를 발견, 변환 및 시각화하려고합니다. 회사가 이러한 요구 사항을 충족하기 위해 어떤 AWS 서비스 조합을 사용해야합니까?(2 개 선택.)",AD,BC,AWS 접착제,아마존 탄성 파일 시스템 (Amazon EFS),아마존 레드 시프트,아마존 Quicksight,Amazon Quantum Ledger 데이터베이스 (Amazon QLDB),난,난,난,난
examtopics,CLF-01,909,회사는 Amazon RDS 데이터베이스 자격 증명을 안전하게 저장하고 사용자 비밀번호를 주기적으로 자동으로 회전 시키려고합니다. 어떤 AWS 서비스 또는 기능이 이러한 요구 사항을 충족합니까?,C,C,아마존 S3,AWS 시스템 관리자 매개 변수 저장소,AWS 비밀 관리자,AWS CloudTrail,난,난,난,난,난
examtopics,CLF-01,910,회사는 AWS로의 마이그레이션을 계획하는 초기 단계에 있습니다.회사는 향후 Amazon EC2 인스턴스 및 관련 스토리지에 대한 월별 예측 된 총 AWS 소유 비용을 얻기를 원합니다. 회사가 이러한 요구 사항을 충족하기 위해 어떤 AWS 서비스 또는 도구를 사용해야합니까?,A,C,AWS 가격 계산기,AWS Compute Optimizer,AWS 신뢰할 수있는 고문,AWS 응용 프로그램 마이그레이션 서비스,난,난,난,난,난
examtopics,CLF-01,911,AWS CAF (AWS Cloud 채택 프레임 워크) 관점은 무엇입니까?,B,B,클라우드 유창성,보안,가속도를 변경하십시오,건축학,난,난,난,난,난
examtopics,CLF-01,912,장기 스토리지에 가장 비용 효율적인 Amazon S3 스토리지 클래스는 무엇입니까?,A,C,S3 Glacier Deep Archive,S3 표준,S3 표준 무인 액세스 (S3 Standard-IA),S3 One Zone Infrequent Access (S3 One Zone-IA),난,난,난,난,난
examtopics,CLF-01,913,다음 중 VPC 엔드 포인트의 이점은 무엇입니까?(2 개 선택.),CD,AC,VPC 엔드 포인트는 온-프레미스 환경과 지원되는 AWS 서비스간에 개인 연결을 가능하게합니다.,VPC 엔드 포인트는 암호화되지 않은 연결에 암호화를 적용합니다.,VPC 엔드 포인트는 VPC와 지원되는 AWS 서비스간에 개인 연결을 가능하게합니다.,"VPC 엔드 포인트에는 인터넷 게이트웨이, 가상 개인 게이트웨이, NAT 장치, VPN 연결 또는 AWS Direct Connect 연결이 필요하지 않습니다.",VPC 엔드 포인트는 응용 프로그램에 공개 연결을 가능하게합니다.VPC의 인스턴스는 인터넷과 통신하기 위해 공개 IP 주소가 필요하지 않습니다.,난,난,난,난
examtopics,CLF-01,914,회사가 원격 직원에게 가상 데스크톱을 제공해야 할 때 어떤 AWS 서비스를 사용해야합니까?,D,D,Amazon Identity and Access Management (IAM),AWS 디렉토리 서비스,AWS IAM Identity Center (AWS 싱글 사인 온),아마존 작업 공간,난,난,난,난,난
examtopics,CLF-01,915,회사는 고객에게 쇼핑 권장 사항을 제공하기 위해 모바일 앱을 구축하고 있습니다.회사는 쇼핑 추천 엔진의 일부로 그래프 데이터베이스를 사용하려고합니다. 회사는 어떤 AWS 데이터베이스 서비스를 선택해야합니까?,C,C,아마존 다이나 모드,아마존 오로라,아마존 해왕성,Amazon DocumentDB (MongoDB 호환성),난,난,난,난,난
examtopics,CLF-01,916,회사는 AWS 클라우드로의 마이그레이션을 계획하고 있습니다.회사는 AWS Cloud 채택 프레임 워크 (AWS CAF) 관점을 사용하여 기능 차이를 식별하고 있습니다. 클라우드 변환 여정의 단계에는 이러한 식별 활동이 포함되어 있습니까?,B,C,구상,맞추다,규모,시작하다,난,난,난,난,난
examtopics,CLF-01,917,회사는 US-East-1 지역의 Amazon Aurora에서 데이터베이스를 운영합니다.회사는 다른 지역에서 데이터베이스를 사용할 수 있도록 재해 복구 요구 사항이 있습니다. 데이터베이스 작업에 대한 최소한의 혼란 으로이 요구 사항을 충족하는 솔루션은 무엇입니까?,B,D,Aurora Multi-AZ 배포를 수행하십시오.,Aurora Cross-region Read Replicas를 배치하십시오.,오로라를위한 Amazon Elastic Block Store (Amazon EBS) 볼륨 스냅 샷을 만들어 다른 지역으로 복사하십시오.,Aurora Replicas를 배포하십시오.,난,난,난,난,난
examtopics,CLF-01,918,회사는 고객의 이전 행동을 기반으로 제품을 추천 할 수있는 ML (Managed Machine Learning) 서비스를 찾고 있습니다. 어떤 AWS 서비스 가이 요구 사항을 충족합니까?,A,A,아마존 개인화,아마존 Sagemaker,아마존 핀 포인트,아마존은 이해합니다,난,난,난,난,난
examtopics,CLF-01,919,비용 최적화를위한 AWS 신뢰할 수있는 조언자 모범 사례 검사를 제공하는 가장 저렴한 AWS 지원 계획은 무엇입니까?,B,B,AWS 엔터프라이즈 지원,AWS 비즈니스 지원,AWS 개발자 지원,AWS 기본 지원,난,난,난,난,난
examtopics,CLF-01,920,구내에서 AWS 클라우드에 이르기까지 일관된 낮은 대기 시간으로 전용 네트워크 연결을 제공 할 수있는 AWS 서비스는 무엇입니까?,C,C,아마존 VPC,Amazon Kinesis 데이터 스트림,AWS Direct Connect,Amazon OpenSearch Service,난,난,난,난,난
examtopics,CLF-01,921,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,922,다음 중 AWS Professional Services가 제공하는 이점은 무엇입니까?,B,A,사용자 데이터의 지속적인 보안 관리,AWS 채택을위한 자문 솔루션,"하루 24 시간, 일주일 7 일 기술 지원",AWS 계정의 월별 청구 비용 모니터링,난,난,난,난,난
examtopics,CLF-01,923,회사는 AWS에서 VPC를 설정했습니다.회사는 VPC와 회사의 온-프레미스 네트워크간에 전용 연결이 필요합니다. 회사 가이 요구 사항을 충족시키기 위해 어떤 조치를 취해야합니까?,B,B,VPC와 회사의 온-프레미스 네트워크간에 VPN 연결을 설정하십시오.,VPC와 회사의 온-프레미스 네트워크간에 AWS 직접 연결 연결을 설정하십시오.,인터넷 게이트웨이를 vpuse에 AWS 공개 엔드 포인트를 연결하여 연결하십시오.,Amazon Connect를 구성하여 VPC와 회사 온 프레미스 네트워크 간의 연결성을 제공합니다.,난,난,난,난,난
examtopics,CLF-01,924,파일을 저장하는 데 어떤 AWS 서비스를 사용할 수 있습니까?(2 개 선택.),ACAEAD,AC,아마존 S3,AWS Lambda,Amazon Elastic Block Store (Amazon EBS),아마존 Sagemaker,AWS 스토리지 게이트웨이,난,난,난,난
examtopics,CLF-01,925,난,,,난,난,난,난,난,난,난,난,난
examtopics,CLF-01,926,전자 상거래 회사는 여러 Amazon EC2 인스턴스에서 호스팅 될 고도로 사용 가능한 응용 프로그램을 설계하려고합니다. 회사는 이러한 요구 사항을 충족시키기 위해 EC2 인스턴스를 어떻게 배포해야합니까?,C,C,여러 에지 위치에 걸쳐,여러 VPC에 걸쳐,여러 가용성 구역에서,여러 AWS 계정에서,난,난,난,난,난
examtopics,CLF-01,927,회사는 AWS 지역의 여러 가용성 영역에 걸쳐 많은 Linux Amazon EC2 인스턴스를 보유하고 있습니다.EC2 인스턴스에서 실행되는 응용 프로그램은 공통 파일 세트에 대한 액세스가 필요합니다. 회사 가이 요구 사항을 충족시키기 위해 어떤 AWS 서비스 또는 장치를 사용해야합니까?,B,B,AWS 백업,아마존 탄성 파일 시스템 (Amazon EFS),Amazon Elastic Block Store (Amazon EBS),AWS Snowball Edge Storage 최적화,난,난,난,난,난
